STOREKEY,MONTH_DATE,MONTHLY_REVENUE,REVENUE_QUARTILE,STORE_PERFORMANCE_LABEL
16,2019-04-01,289,1,LOW_PERFORMANCE
6,2019-04-01,349.39,1,LOW_PERFORMANCE
50,2019-04-01,441,1,LOW_PERFORMANCE
56,2019-04-01,610,1,LOW_PERFORMANCE
36,2019-04-01,658.8,1,LOW_PERFORMANCE
18,2019-04-01,659.8499999999999,1,LOW_PERFORMANCE
39,2019-04-01,722.15,1,LOW_PERFORMANCE
64,2019-04-01,724.78,2,LOW_PERFORMANCE
19,2019-04-01,857,2,LOW_PERFORMANCE
57,2019-04-01,988.6299999999999,2,LOW_PERFORMANCE
24,2019-04-01,1172.92,2,LOW_PERFORMANCE
55,2019-04-01,1587,2,LOW_PERFORMANCE
44,2019-04-01,1704,2,LOW_PERFORMANCE
63,2019-04-01,1741.81,2,LOW_PERFORMANCE
1,2019-04-01,1787.9,2,LOW_PERFORMANCE
48,2019-04-01,1849.97,2,LOW_PERFORMANCE
37,2019-04-01,2155.38,3,LOW_PERFORMANCE
22,2019-04-01,2209.04,3,LOW_PERFORMANCE
66,2019-04-01,2431.7799999999997,3,LOW_PERFORMANCE
45,2019-04-01,3147.58,3,LOW_PERFORMANCE
59,2019-04-01,3837.34,3,LOW_PERFORMANCE
27,2019-04-01,3952.15,3,LOW_PERFORMANCE
54,2019-04-01,4511.8,3,LOW_PERFORMANCE
8,2019-04-01,5092.91,3,LOW_PERFORMANCE
62,2019-04-01,5653,3,LOW_PERFORMANCE
51,2019-04-01,6173.92,4,HIGH_PERFORMANCE
61,2019-04-01,6188,4,HIGH_PERFORMANCE
33,2019-04-01,6679,4,HIGH_PERFORMANCE
42,2019-04-01,8564.36,4,HIGH_PERFORMANCE
47,2019-04-01,9141.89,4,HIGH_PERFORMANCE
65,2019-04-01,9468.6,4,HIGH_PERFORMANCE
31,2019-04-01,11581.45,4,HIGH_PERFORMANCE
5,2019-04-01,13005,4,HIGH_PERFORMANCE
0,2019-04-01,29838.369999999995,4,HIGH_PERFORMANCE
15,2019-05-01,254.93,1,LOW_PERFORMANCE
1,2019-05-01,899.44,1,LOW_PERFORMANCE
12,2019-05-01,1689.99,1,LOW_PERFORMANCE
17,2019-05-01,2487.8,1,LOW_PERFORMANCE
19,2019-05-01,3088.8199999999997,1,LOW_PERFORMANCE
16,2019-05-01,5122.76,1,LOW_PERFORMANCE
24,2019-05-01,6918.8,1,LOW_PERFORMANCE
5,2019-05-01,7128.22,1,LOW_PERFORMANCE
4,2019-05-01,7225.76,1,LOW_PERFORMANCE
18,2019-05-01,7234.95,1,LOW_PERFORMANCE
31,2019-05-01,7451.419999999998,1,LOW_PERFORMANCE
39,2019-05-01,7635.79,1,LOW_PERFORMANCE
13,2019-05-01,8154.5199999999995,1,LOW_PERFORMANCE
30,2019-05-01,10498.039999999999,1,LOW_PERFORMANCE
34,2019-05-01,10554.36,2,LOW_PERFORMANCE
27,2019-05-01,11685.189999999999,2,LOW_PERFORMANCE
10,2019-05-01,12391.49,2,LOW_PERFORMANCE
6,2019-05-01,12653.179999999998,2,LOW_PERFORMANCE
37,2019-05-01,13200.789999999997,2,LOW_PERFORMANCE
42,2019-05-01,13900.960000000001,2,LOW_PERFORMANCE
33,2019-05-01,14050.839999999998,2,LOW_PERFORMANCE
32,2019-05-01,14169.219999999998,2,LOW_PERFORMANCE
20,2019-05-01,14796.269999999999,2,LOW_PERFORMANCE
48,2019-05-01,16771.32,2,LOW_PERFORMANCE
53,2019-05-01,17001.34,2,LOW_PERFORMANCE
22,2019-05-01,19624.299999999996,2,LOW_PERFORMANCE
65,2019-05-01,20739.829999999998,2,LOW_PERFORMANCE
26,2019-05-01,21204.12,2,LOW_PERFORMANCE
63,2019-05-01,21293.469999999998,3,LOW_PERFORMANCE
56,2019-05-01,24460.66,3,LOW_PERFORMANCE
8,2019-05-01,26174.93,3,LOW_PERFORMANCE
64,2019-05-01,28061.699999999997,3,LOW_PERFORMANCE
29,2019-05-01,29363.940000000002,3,LOW_PERFORMANCE
50,2019-05-01,29404.82,3,LOW_PERFORMANCE
59,2019-05-01,32193.829999999998,3,LOW_PERFORMANCE
21,2019-05-01,33113.39,3,LOW_PERFORMANCE
9,2019-05-01,34630.58,3,LOW_PERFORMANCE
23,2019-05-01,35310.78999999999,3,LOW_PERFORMANCE
62,2019-05-01,35478.08,3,LOW_PERFORMANCE
47,2019-05-01,36451.880000000005,3,LOW_PERFORMANCE
44,2019-05-01,36886.62,3,LOW_PERFORMANCE
57,2019-05-01,37544.8,4,HIGH_PERFORMANCE
66,2019-05-01,40354.04000000001,4,HIGH_PERFORMANCE
55,2019-05-01,41145.27,4,HIGH_PERFORMANCE
61,2019-05-01,41465.64000000001,4,HIGH_PERFORMANCE
51,2019-05-01,41686.75000000001,4,HIGH_PERFORMANCE
45,2019-05-01,42732.340000000004,4,HIGH_PERFORMANCE
36,2019-05-01,43971.75,4,HIGH_PERFORMANCE
54,2019-05-01,44215.97000000001,4,HIGH_PERFORMANCE
38,2019-05-01,46955.040000000015,4,HIGH_PERFORMANCE
49,2019-05-01,51576.56,4,HIGH_PERFORMANCE
43,2019-05-01,59679.200000000004,4,HIGH_PERFORMANCE
40,2019-05-01,71850.09999999998,4,HIGH_PERFORMANCE
0,2019-05-01,339909.86999999965,4,HIGH_PERFORMANCE
17,2019-06-01,380,1,LOW_PERFORMANCE
15,2019-06-01,600.98,1,LOW_PERFORMANCE
14,2019-06-01,1086.98,1,LOW_PERFORMANCE
1,2019-06-01,1767.7399999999998,1,LOW_PERFORMANCE
31,2019-06-01,3570.94,1,LOW_PERFORMANCE
16,2019-06-01,3859.3,1,LOW_PERFORMANCE
19,2019-06-01,4718.879999999999,1,LOW_PERFORMANCE
26,2019-06-01,5723.2699999999995,1,LOW_PERFORMANCE
66,2019-06-01,6712.8,1,LOW_PERFORMANCE
37,2019-06-01,6846.84,1,LOW_PERFORMANCE
18,2019-06-01,7929,1,LOW_PERFORMANCE
33,2019-06-01,8150.98,1,LOW_PERFORMANCE
13,2019-06-01,8424.79,1,LOW_PERFORMANCE
12,2019-06-01,9560.869999999999,1,LOW_PERFORMANCE
6,2019-06-01,11344.369999999999,2,LOW_PERFORMANCE
50,2019-06-01,11608.789999999997,2,LOW_PERFORMANCE
8,2019-06-01,11884.220000000001,2,LOW_PERFORMANCE
47,2019-06-01,12713.199999999999,2,LOW_PERFORMANCE
21,2019-06-01,12893.660000000002,2,LOW_PERFORMANCE
23,2019-06-01,13538.75,2,LOW_PERFORMANCE
20,2019-06-01,13764.36,2,LOW_PERFORMANCE
48,2019-06-01,14595.069999999998,2,LOW_PERFORMANCE
53,2019-06-01,18122.44,2,LOW_PERFORMANCE
32,2019-06-01,18272.449999999997,2,LOW_PERFORMANCE
34,2019-06-01,18688.51,2,LOW_PERFORMANCE
24,2019-06-01,18878.489999999998,2,LOW_PERFORMANCE
27,2019-06-01,19016.659999999996,2,LOW_PERFORMANCE
29,2019-06-01,19142.769999999993,2,LOW_PERFORMANCE
61,2019-06-01,19163.190000000002,3,LOW_PERFORMANCE
62,2019-06-01,19470.559999999998,3,LOW_PERFORMANCE
38,2019-06-01,20842.78,3,LOW_PERFORMANCE
44,2019-06-01,22037.179999999997,3,LOW_PERFORMANCE
51,2019-06-01,22558.090000000004,3,LOW_PERFORMANCE
22,2019-06-01,22620.22,3,LOW_PERFORMANCE
64,2019-06-01,24495.870000000003,3,LOW_PERFORMANCE
4,2019-06-01,25074.92,3,LOW_PERFORMANCE
5,2019-06-01,25178.850000000006,3,LOW_PERFORMANCE
42,2019-06-01,25418.03,3,LOW_PERFORMANCE
65,2019-06-01,28269.3,3,LOW_PERFORMANCE
56,2019-06-01,28563.079999999998,3,LOW_PERFORMANCE
54,2019-06-01,29701.100000000002,3,LOW_PERFORMANCE
43,2019-06-01,30393.980000000003,3,LOW_PERFORMANCE
36,2019-06-01,30458.309999999998,4,HIGH_PERFORMANCE
55,2019-06-01,30982.600000000002,4,HIGH_PERFORMANCE
30,2019-06-01,31896.530000000002,4,HIGH_PERFORMANCE
63,2019-06-01,32748.969999999998,4,HIGH_PERFORMANCE
10,2019-06-01,33468.729999999996,4,HIGH_PERFORMANCE
40,2019-06-01,34361.84,4,HIGH_PERFORMANCE
45,2019-06-01,36612.90000000001,4,HIGH_PERFORMANCE
57,2019-06-01,41744.740000000005,4,HIGH_PERFORMANCE
59,2019-06-01,42805.62,4,HIGH_PERFORMANCE
39,2019-06-01,46295.90999999999,4,HIGH_PERFORMANCE
49,2019-06-01,49281.13000000001,4,HIGH_PERFORMANCE
9,2019-06-01,49934.68000000001,4,HIGH_PERFORMANCE
0,2019-06-01,316685.18000000017,4,HIGH_PERFORMANCE
12,2019-07-01,599.7,1,LOW_PERFORMANCE
14,2019-07-01,870,1,LOW_PERFORMANCE
13,2019-07-01,1039.39,1,LOW_PERFORMANCE
15,2019-07-01,3082.86,1,LOW_PERFORMANCE
32,2019-07-01,3689.36,1,LOW_PERFORMANCE
18,2019-07-01,3701.99,1,LOW_PERFORMANCE
37,2019-07-01,5645.449999999999,1,LOW_PERFORMANCE
33,2019-07-01,6163.539999999999,1,LOW_PERFORMANCE
20,2019-07-01,6323.070000000001,1,LOW_PERFORMANCE
39,2019-07-01,6449.329999999999,1,LOW_PERFORMANCE
34,2019-07-01,6679.62,1,LOW_PERFORMANCE
19,2019-07-01,8480.59,1,LOW_PERFORMANCE
16,2019-07-01,9193.900000000001,1,LOW_PERFORMANCE
53,2019-07-01,9841.2,1,LOW_PERFORMANCE
6,2019-07-01,11693.56,2,LOW_PERFORMANCE
44,2019-07-01,12174.159999999998,2,LOW_PERFORMANCE
1,2019-07-01,12429.42,2,LOW_PERFORMANCE
24,2019-07-01,13489.51,2,LOW_PERFORMANCE
31,2019-07-01,13517.38,2,LOW_PERFORMANCE
36,2019-07-01,14082.55,2,LOW_PERFORMANCE
26,2019-07-01,14462.63,2,LOW_PERFORMANCE
21,2019-07-01,14834.359999999999,2,LOW_PERFORMANCE
47,2019-07-01,14854.170000000002,2,LOW_PERFORMANCE
54,2019-07-01,16983.050000000003,2,LOW_PERFORMANCE
9,2019-07-01,19516.839999999997,2,LOW_PERFORMANCE
42,2019-07-01,20531.69,2,LOW_PERFORMANCE
4,2019-07-01,23240.3,2,LOW_PERFORMANCE
29,2019-07-01,23654.5,2,LOW_PERFORMANCE
30,2019-07-01,24419.56,3,LOW_PERFORMANCE
40,2019-07-01,24666.43,3,LOW_PERFORMANCE
48,2019-07-01,25342.61,3,LOW_PERFORMANCE
62,2019-07-01,25886.980000000003,3,LOW_PERFORMANCE
43,2019-07-01,26021.79,3,LOW_PERFORMANCE
22,2019-07-01,26615.55,3,LOW_PERFORMANCE
63,2019-07-01,26740.31,3,LOW_PERFORMANCE
27,2019-07-01,27464.569999999996,3,LOW_PERFORMANCE
38,2019-07-01,28544.85,3,LOW_PERFORMANCE
64,2019-07-01,28691.25,3,LOW_PERFORMANCE
23,2019-07-01,30198.440000000002,3,LOW_PERFORMANCE
51,2019-07-01,30805.430000000004,3,LOW_PERFORMANCE
49,2019-07-01,31156.859999999993,3,LOW_PERFORMANCE
59,2019-07-01,31310.640000000003,4,HIGH_PERFORMANCE
56,2019-07-01,32597.65,4,HIGH_PERFORMANCE
57,2019-07-01,34279.67,4,HIGH_PERFORMANCE
61,2019-07-01,35319.740000000005,4,HIGH_PERFORMANCE
50,2019-07-01,35635.29,4,HIGH_PERFORMANCE
65,2019-07-01,35803.83,4,HIGH_PERFORMANCE
66,2019-07-01,39628.89,4,HIGH_PERFORMANCE
5,2019-07-01,43802.15999999999,4,HIGH_PERFORMANCE
10,2019-07-01,45354.229999999996,4,HIGH_PERFORMANCE
55,2019-07-01,45450.560000000005,4,HIGH_PERFORMANCE
45,2019-07-01,48396.29000000001,4,HIGH_PERFORMANCE
8,2019-07-01,55044.45,4,HIGH_PERFORMANCE
0,2019-07-01,272312.47000000003,4,HIGH_PERFORMANCE
16,2019-08-01,1008.68,1,LOW_PERFORMANCE
15,2019-08-01,1059,1,LOW_PERFORMANCE
12,2019-08-01,1176,1,LOW_PERFORMANCE
1,2019-08-01,2036.71,1,LOW_PERFORMANCE
13,2019-08-01,3047.72,1,LOW_PERFORMANCE
32,2019-08-01,3114.5499999999993,1,LOW_PERFORMANCE
21,2019-08-01,3381.96,1,LOW_PERFORMANCE
17,2019-08-01,4407.55,1,LOW_PERFORMANCE
14,2019-08-01,5528.93,1,LOW_PERFORMANCE
34,2019-08-01,7191.409999999999,1,LOW_PERFORMANCE
23,2019-08-01,7330.92,1,LOW_PERFORMANCE
6,2019-08-01,7695.4400000000005,1,LOW_PERFORMANCE
19,2019-08-01,7760.92,1,LOW_PERFORMANCE
37,2019-08-01,8488.939999999999,1,LOW_PERFORMANCE
33,2019-08-01,9354.69,2,LOW_PERFORMANCE
64,2019-08-01,11687.099999999999,2,LOW_PERFORMANCE
30,2019-08-01,14227.839999999998,2,LOW_PERFORMANCE
29,2019-08-01,15128.859999999997,2,LOW_PERFORMANCE
51,2019-08-01,15397.32,2,LOW_PERFORMANCE
38,2019-08-01,16040.33,2,LOW_PERFORMANCE
26,2019-08-01,16956.059999999998,2,LOW_PERFORMANCE
36,2019-08-01,17931.64,2,LOW_PERFORMANCE
24,2019-08-01,18359.35,2,LOW_PERFORMANCE
31,2019-08-01,18486.71,2,LOW_PERFORMANCE
62,2019-08-01,20392.659999999996,2,LOW_PERFORMANCE
9,2019-08-01,21099.229999999996,2,LOW_PERFORMANCE
54,2019-08-01,21426.529999999995,2,LOW_PERFORMANCE
65,2019-08-01,22108.62,3,LOW_PERFORMANCE
4,2019-08-01,22436.829999999998,3,LOW_PERFORMANCE
40,2019-08-01,22606.989999999998,3,LOW_PERFORMANCE
44,2019-08-01,24866.33,3,LOW_PERFORMANCE
53,2019-08-01,25538.869999999995,3,LOW_PERFORMANCE
22,2019-08-01,26520.129999999997,3,LOW_PERFORMANCE
63,2019-08-01,26560.360000000008,3,LOW_PERFORMANCE
61,2019-08-01,26970.820000000003,3,LOW_PERFORMANCE
5,2019-08-01,27665.290000000005,3,LOW_PERFORMANCE
27,2019-08-01,28112.639999999996,3,LOW_PERFORMANCE
47,2019-08-01,28295.64,3,LOW_PERFORMANCE
39,2019-08-01,31273.710000000003,3,LOW_PERFORMANCE
45,2019-08-01,31312.510000000002,3,LOW_PERFORMANCE
42,2019-08-01,37514.979999999996,4,HIGH_PERFORMANCE
10,2019-08-01,37998.86,4,HIGH_PERFORMANCE
57,2019-08-01,38092.479999999996,4,HIGH_PERFORMANCE
48,2019-08-01,38166.44000000001,4,HIGH_PERFORMANCE
8,2019-08-01,39214.35999999999,4,HIGH_PERFORMANCE
49,2019-08-01,43523.22,4,HIGH_PERFORMANCE
50,2019-08-01,43631.98999999998,4,HIGH_PERFORMANCE
66,2019-08-01,44755.31,4,HIGH_PERFORMANCE
59,2019-08-01,47919.26000000001,4,HIGH_PERFORMANCE
56,2019-08-01,48670.07,4,HIGH_PERFORMANCE
55,2019-08-01,50503.579999999994,4,HIGH_PERFORMANCE
43,2019-08-01,50655.52000000001,4,HIGH_PERFORMANCE
0,2019-08-01,356152.91000000015,4,HIGH_PERFORMANCE
15,2019-09-01,722.1800000000001,1,LOW_PERFORMANCE
16,2019-09-01,781.11,1,LOW_PERFORMANCE
14,2019-09-01,1065.9900000000002,1,LOW_PERFORMANCE
32,2019-09-01,1512.07,1,LOW_PERFORMANCE
12,2019-09-01,3153.6800000000003,1,LOW_PERFORMANCE
6,2019-09-01,4568.32,1,LOW_PERFORMANCE
31,2019-09-01,4995.779999999999,1,LOW_PERFORMANCE
34,2019-09-01,5288.360000000001,1,LOW_PERFORMANCE
17,2019-09-01,5292.81,1,LOW_PERFORMANCE
18,2019-09-01,7517.85,1,LOW_PERFORMANCE
27,2019-09-01,8198.07,1,LOW_PERFORMANCE
33,2019-09-01,9107.769999999999,1,LOW_PERFORMANCE
24,2019-09-01,9363.86,1,LOW_PERFORMANCE
19,2019-09-01,9573.509999999998,1,LOW_PERFORMANCE
21,2019-09-01,11823.249999999998,2,LOW_PERFORMANCE
1,2019-09-01,12022.569999999998,2,LOW_PERFORMANCE
39,2019-09-01,14030.09,2,LOW_PERFORMANCE
42,2019-09-01,14549.609999999999,2,LOW_PERFORMANCE
59,2019-09-01,16159.589999999998,2,LOW_PERFORMANCE
23,2019-09-01,17395.039999999997,2,LOW_PERFORMANCE
26,2019-09-01,17852.59,2,LOW_PERFORMANCE
37,2019-09-01,17918.269999999997,2,LOW_PERFORMANCE
36,2019-09-01,18964.769999999997,2,LOW_PERFORMANCE
57,2019-09-01,20238.56,2,LOW_PERFORMANCE
10,2019-09-01,20396.35,2,LOW_PERFORMANCE
29,2019-09-01,20751.989999999994,2,LOW_PERFORMANCE
55,2019-09-01,21475.75,2,LOW_PERFORMANCE
51,2019-09-01,22384.65,3,LOW_PERFORMANCE
8,2019-09-01,23250.470000000005,3,LOW_PERFORMANCE
4,2019-09-01,23479.32,3,LOW_PERFORMANCE
40,2019-09-01,23573.479999999992,3,LOW_PERFORMANCE
62,2019-09-01,24059.160000000003,3,LOW_PERFORMANCE
56,2019-09-01,24357.44,3,LOW_PERFORMANCE
22,2019-09-01,24623.629999999997,3,LOW_PERFORMANCE
63,2019-09-01,25126.589999999997,3,LOW_PERFORMANCE
61,2019-09-01,25860.239999999998,3,LOW_PERFORMANCE
5,2019-09-01,26687.04,3,LOW_PERFORMANCE
66,2019-09-01,29831.460000000003,3,LOW_PERFORMANCE
48,2019-09-01,31130.260000000002,3,LOW_PERFORMANCE
30,2019-09-01,31315.600000000006,3,LOW_PERFORMANCE
65,2019-09-01,31528.179999999997,4,HIGH_PERFORMANCE
38,2019-09-01,31777.64,4,HIGH_PERFORMANCE
53,2019-09-01,39170.42000000001,4,HIGH_PERFORMANCE
50,2019-09-01,46221.8,4,HIGH_PERFORMANCE
54,2019-09-01,46631.22,4,HIGH_PERFORMANCE
45,2019-09-01,46927.83000000001,4,HIGH_PERFORMANCE
9,2019-09-01,48780.189999999995,4,HIGH_PERFORMANCE
43,2019-09-01,57010.53000000001,4,HIGH_PERFORMANCE
44,2019-09-01,59281.079999999994,4,HIGH_PERFORMANCE
64,2019-09-01,63654.499999999985,4,HIGH_PERFORMANCE
47,2019-09-01,65594.48000000001,4,HIGH_PERFORMANCE
49,2019-09-01,65895.32,4,HIGH_PERFORMANCE
0,2019-09-01,314998.4099999999,4,HIGH_PERFORMANCE
17,2019-10-01,1118.67,1,LOW_PERFORMANCE
16,2019-10-01,2021.95,1,LOW_PERFORMANCE
14,2019-10-01,2514,1,LOW_PERFORMANCE
32,2019-10-01,2933.93,1,LOW_PERFORMANCE
13,2019-10-01,3645.91,1,LOW_PERFORMANCE
4,2019-10-01,4704.79,1,LOW_PERFORMANCE
12,2019-10-01,5564.15,1,LOW_PERFORMANCE
6,2019-10-01,5901.7,1,LOW_PERFORMANCE
21,2019-10-01,7237.98,1,LOW_PERFORMANCE
33,2019-10-01,9627.82,1,LOW_PERFORMANCE
5,2019-10-01,9939.849999999999,1,LOW_PERFORMANCE
15,2019-10-01,10812.19,1,LOW_PERFORMANCE
31,2019-10-01,11563.59,1,LOW_PERFORMANCE
37,2019-10-01,12930.719999999998,1,LOW_PERFORMANCE
18,2019-10-01,13776.45,2,LOW_PERFORMANCE
27,2019-10-01,13973.820000000002,2,LOW_PERFORMANCE
8,2019-10-01,14250.97,2,LOW_PERFORMANCE
1,2019-10-01,14851.619999999997,2,LOW_PERFORMANCE
42,2019-10-01,15473.27,2,LOW_PERFORMANCE
22,2019-10-01,15670.7,2,LOW_PERFORMANCE
26,2019-10-01,18507.789999999997,2,LOW_PERFORMANCE
44,2019-10-01,18916.35,2,LOW_PERFORMANCE
23,2019-10-01,18986.2,2,LOW_PERFORMANCE
39,2019-10-01,20757.559999999998,2,LOW_PERFORMANCE
19,2019-10-01,20819.15,2,LOW_PERFORMANCE
40,2019-10-01,21895.829999999998,2,LOW_PERFORMANCE
24,2019-10-01,22046.920000000002,2,LOW_PERFORMANCE
55,2019-10-01,22137.860000000004,3,LOW_PERFORMANCE
36,2019-10-01,23320.240000000005,3,LOW_PERFORMANCE
10,2019-10-01,23429.290000000008,3,LOW_PERFORMANCE
38,2019-10-01,23590.92,3,LOW_PERFORMANCE
51,2019-10-01,26562.28,3,LOW_PERFORMANCE
63,2019-10-01,27243.66,3,LOW_PERFORMANCE
62,2019-10-01,29654.390000000003,3,LOW_PERFORMANCE
56,2019-10-01,29715.829999999998,3,LOW_PERFORMANCE
30,2019-10-01,30024.739999999998,3,LOW_PERFORMANCE
66,2019-10-01,30043.62,3,LOW_PERFORMANCE
45,2019-10-01,31386.31,3,LOW_PERFORMANCE
49,2019-10-01,32740.58000000001,3,LOW_PERFORMANCE
9,2019-10-01,35390.58,3,LOW_PERFORMANCE
54,2019-10-01,35963.07,4,HIGH_PERFORMANCE
29,2019-10-01,37008.810000000005,4,HIGH_PERFORMANCE
53,2019-10-01,37840.39,4,HIGH_PERFORMANCE
48,2019-10-01,42677.20000000001,4,HIGH_PERFORMANCE
50,2019-10-01,42999.53,4,HIGH_PERFORMANCE
65,2019-10-01,43841.46,4,HIGH_PERFORMANCE
64,2019-10-01,44257.17,4,HIGH_PERFORMANCE
57,2019-10-01,44616.799999999996,4,HIGH_PERFORMANCE
43,2019-10-01,48128.02999999999,4,HIGH_PERFORMANCE
61,2019-10-01,51651.44000000001,4,HIGH_PERFORMANCE
59,2019-10-01,58348.03,4,HIGH_PERFORMANCE
47,2019-10-01,84616.17,4,HIGH_PERFORMANCE
0,2019-10-01,317536.54,4,HIGH_PERFORMANCE
17,2019-11-01,1530.23,1,LOW_PERFORMANCE
12,2019-11-01,1859.8200000000002,1,LOW_PERFORMANCE
63,2019-11-01,2074.92,1,LOW_PERFORMANCE
13,2019-11-01,2176.16,1,LOW_PERFORMANCE
18,2019-11-01,2365.8500000000004,1,LOW_PERFORMANCE
31,2019-11-01,3160.17,1,LOW_PERFORMANCE
40,2019-11-01,4977.0199999999995,1,LOW_PERFORMANCE
23,2019-11-01,5239.67,1,LOW_PERFORMANCE
15,2019-11-01,5328.22,1,LOW_PERFORMANCE
14,2019-11-01,7313.64,1,LOW_PERFORMANCE
29,2019-11-01,8093.12,1,LOW_PERFORMANCE
1,2019-11-01,9073.619999999999,1,LOW_PERFORMANCE
10,2019-11-01,9359.649999999998,1,LOW_PERFORMANCE
16,2019-11-01,10810.869999999999,1,LOW_PERFORMANCE
27,2019-11-01,11948.369999999999,2,LOW_PERFORMANCE
38,2019-11-01,12005,2,LOW_PERFORMANCE
22,2019-11-01,14584.869999999999,2,LOW_PERFORMANCE
34,2019-11-01,16685.41,2,LOW_PERFORMANCE
54,2019-11-01,16778.910000000003,2,LOW_PERFORMANCE
5,2019-11-01,19006.04,2,LOW_PERFORMANCE
32,2019-11-01,19027.09,2,LOW_PERFORMANCE
36,2019-11-01,20219.29,2,LOW_PERFORMANCE
45,2019-11-01,20993.26,2,LOW_PERFORMANCE
51,2019-11-01,21504.569999999996,2,LOW_PERFORMANCE
53,2019-11-01,22169.190000000002,2,LOW_PERFORMANCE
43,2019-11-01,24184.859999999997,2,LOW_PERFORMANCE
4,2019-11-01,24960.800000000003,2,LOW_PERFORMANCE
33,2019-11-01,25041.969999999998,2,LOW_PERFORMANCE
61,2019-11-01,25802.460000000003,3,LOW_PERFORMANCE
24,2019-11-01,26249.73,3,LOW_PERFORMANCE
26,2019-11-01,27143.4,3,LOW_PERFORMANCE
8,2019-11-01,27187.700000000004,3,LOW_PERFORMANCE
37,2019-11-01,27569.119999999995,3,LOW_PERFORMANCE
55,2019-11-01,27608.890000000003,3,LOW_PERFORMANCE
21,2019-11-01,28720.93,3,LOW_PERFORMANCE
49,2019-11-01,30582.89,3,LOW_PERFORMANCE
9,2019-11-01,31060.529999999995,3,LOW_PERFORMANCE
65,2019-11-01,31634.270000000004,3,LOW_PERFORMANCE
30,2019-11-01,32492.359999999997,3,LOW_PERFORMANCE
56,2019-11-01,34811.619999999995,3,LOW_PERFORMANCE
42,2019-11-01,35562.83,3,LOW_PERFORMANCE
6,2019-11-01,36040.71,4,HIGH_PERFORMANCE
57,2019-11-01,36114.87,4,HIGH_PERFORMANCE
62,2019-11-01,38766.939999999995,4,HIGH_PERFORMANCE
59,2019-11-01,40050.55000000001,4,HIGH_PERFORMANCE
19,2019-11-01,42401.4,4,HIGH_PERFORMANCE
64,2019-11-01,44682.43,4,HIGH_PERFORMANCE
47,2019-11-01,45258.27999999999,4,HIGH_PERFORMANCE
48,2019-11-01,47975.549999999996,4,HIGH_PERFORMANCE
39,2019-11-01,48621.02999999999,4,HIGH_PERFORMANCE
50,2019-11-01,48989.77999999999,4,HIGH_PERFORMANCE
44,2019-11-01,53845.4,4,HIGH_PERFORMANCE
66,2019-11-01,64007.32000000001,4,HIGH_PERFORMANCE
0,2019-11-01,440006.2999999998,4,HIGH_PERFORMANCE
14,2019-12-01,2027.5600000000002,1,LOW_PERFORMANCE
1,2019-12-01,2210.3900000000003,1,LOW_PERFORMANCE
18,2019-12-01,3738.56,1,LOW_PERFORMANCE
17,2019-12-01,6560,1,LOW_PERFORMANCE
16,2019-12-01,8270.08,1,LOW_PERFORMANCE
31,2019-12-01,8745.309999999998,1,LOW_PERFORMANCE
15,2019-12-01,10834.93,1,LOW_PERFORMANCE
4,2019-12-01,11010.759999999998,1,LOW_PERFORMANCE
13,2019-12-01,11560.02,1,LOW_PERFORMANCE
12,2019-12-01,11891.43,1,LOW_PERFORMANCE
34,2019-12-01,12978.759999999997,1,LOW_PERFORMANCE
23,2019-12-01,14978.579999999996,1,LOW_PERFORMANCE
27,2019-12-01,20980.989999999998,1,LOW_PERFORMANCE
33,2019-12-01,21416.150000000005,1,LOW_PERFORMANCE
24,2019-12-01,24458.900000000005,2,LOW_PERFORMANCE
29,2019-12-01,24835.81,2,LOW_PERFORMANCE
19,2019-12-01,25469.55,2,LOW_PERFORMANCE
40,2019-12-01,26931.899999999998,2,LOW_PERFORMANCE
53,2019-12-01,28271.43,2,LOW_PERFORMANCE
6,2019-12-01,29025.579999999998,2,LOW_PERFORMANCE
37,2019-12-01,30229.059999999998,2,LOW_PERFORMANCE
32,2019-12-01,30632.53,2,LOW_PERFORMANCE
5,2019-12-01,31298.129999999997,2,LOW_PERFORMANCE
50,2019-12-01,33529.619999999995,2,LOW_PERFORMANCE
48,2019-12-01,33553.90000000001,2,LOW_PERFORMANCE
22,2019-12-01,33612.719999999994,2,LOW_PERFORMANCE
8,2019-12-01,40152.51,2,LOW_PERFORMANCE
26,2019-12-01,41097.12999999999,3,LOW_PERFORMANCE
21,2019-12-01,42130.27,3,LOW_PERFORMANCE
38,2019-12-01,42853.829999999994,3,LOW_PERFORMANCE
64,2019-12-01,43235.55000000001,3,LOW_PERFORMANCE
44,2019-12-01,43774.12000000001,3,LOW_PERFORMANCE
42,2019-12-01,44149.72,3,LOW_PERFORMANCE
65,2019-12-01,44281.41,3,LOW_PERFORMANCE
56,2019-12-01,46951.859999999986,3,LOW_PERFORMANCE
39,2019-12-01,48272.86000000001,3,LOW_PERFORMANCE
62,2019-12-01,48917.74,3,LOW_PERFORMANCE
43,2019-12-01,50082.95000000001,3,LOW_PERFORMANCE
47,2019-12-01,50699.01000000002,3,LOW_PERFORMANCE
55,2019-12-01,51790.240000000005,3,LOW_PERFORMANCE
30,2019-12-01,53973.68,4,HIGH_PERFORMANCE
45,2019-12-01,55864.32000000001,4,HIGH_PERFORMANCE
51,2019-12-01,58482.89,4,HIGH_PERFORMANCE
36,2019-12-01,58639.710000000014,4,HIGH_PERFORMANCE
